timestamp,asset_id,asset_type,building,campus,age_years,temperature_c,humidity_pct,vibration_g,power_kw,usage_hours,failure_within_30d
2025-09-10 06:21:05.869960,A022,Chiller,Building-3,Main,6.32,25.24,52.42,0.314,5.65,7.09,0
2025-09-10 06:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.6,52.23,0.302,5.8,7.09,0
2025-09-10 06:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.16,50.25,0.309,6.49,7.09,0
2025-09-10 06:51:05.869960,A022,Chiller,Building-3,Main,6.32,23.16,50.55,0.345,5.73,7.09,0
2025-09-10 07:01:05.869960,A022,Chiller,Building-3,Main,6.32,24.84,50.97,0.302,5.17,7.09,0
2025-09-10 07:11:05.869960,A022,Chiller,Building-3,Main,6.32,24.74,51.33,0.301,6.45,7.09,1
2025-09-10 07:21:05.869960,A022,Chiller,Building-3,Main,6.32,24.27,52.17,0.333,6.81,7.09,0
2025-09-10 07:31:05.869960,A022,Chiller,Building-3,Main,6.32,24.66,51.27,0.267,6.1,7.09,0
2025-09-10 07:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.31,52.95,0.33,6.46,7.09,0
2025-09-10 07:51:05.869960,A022,Chiller,Building-3,Main,6.32,25.08,52.75,0.321,7.14,7.09,0
2025-09-10 08:01:05.869960,A022,Chiller,Building-3,Main,6.32,24.05,52.8,0.301,6.5,7.09,0
2025-09-10 08:11:05.869960,A022,Chiller,Building-3,Main,6.32,23.73,52.13,0.298,5.55,7.09,0
2025-09-10 08:21:05.869960,A022,Chiller,Building-3,Main,6.32,23.63,52.04,0.338,6.32,7.09,0
2025-09-10 08:31:05.869960,A022,Chiller,Building-3,Main,6.32,24.12,51.07,0.302,5.56,7.09,0
2025-09-10 08:41:05.869960,A022,Chiller,Building-3,Main,6.32,23.34,52.77,0.292,5.61,7.09,0
2025-09-10 08:51:05.869960,A022,Chiller,Building-3,Main,6.32,23.27,50.21,0.333,5.8,7.09,0
2025-09-10 09:01:05.869960,A022,Chiller,Building-3,Main,6.32,23.55,51.39,0.332,6.12,7.09,0
2025-09-10 09:11:05.869960,A022,Chiller,Building-3,Main,6.32,24.08,50.8,0.306,6.03,7.09,0
2025-09-10 09:21:05.869960,A022,Chiller,Building-3,Main,6.32,23.3,49.92,0.276,6.0,7.09,0
2025-09-10 09:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.87,52.81,0.29,5.86,7.09,0
2025-09-10 09:41:05.869960,A022,Chiller,Building-3,Main,6.32,23.1,51.54,0.294,6.92,7.09,0
2025-09-10 09:51:05.869960,A022,Chiller,Building-3,Main,6.32,22.57,51.5,0.314,5.91,7.09,0
2025-09-10 10:01:05.869960,A022,Chiller,Building-3,Main,6.32,23.07,51.99,0.344,5.63,7.09,0
2025-09-10 10:11:05.869960,A022,Chiller,Building-3,Main,6.32,21.85,53.53,0.333,5.62,7.09,0
2025-09-10 10:21:05.869960,A022,Chiller,Building-3,Main,6.32,22.83,49.82,0.383,5.87,7.09,0
2025-09-10 10:31:05.869960,A022,Chiller,Building-3,Main,6.32,22.62,50.52,0.278,5.58,7.09,0
2025-09-10 10:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.65,49.71,0.329,4.86,7.09,1
2025-09-10 10:51:05.869960,A022,Chiller,Building-3,Main,6.32,21.97,48.24,0.334,5.67,7.09,0
2025-09-10 11:01:05.869960,A022,Chiller,Building-3,Main,6.32,21.78,48.68,0.305,5.05,7.09,0
2025-09-10 11:11:05.869960,A022,Chiller,Building-3,Main,6.32,20.94,51.21,0.366,5.45,7.09,1
2025-09-10 11:21:05.869960,A022,Chiller,Building-3,Main,6.32,21.26,50.05,0.326,5.78,7.09,1
2025-09-10 11:31:05.869960,A022,Chiller,Building-3,Main,6.32,20.51,50.25,0.308,5.25,7.09,0
2025-09-10 11:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.14,48.79,0.308,6.14,7.09,1
2025-09-10 11:51:05.869960,A022,Chiller,Building-3,Main,6.32,20.94,50.01,0.296,5.69,7.09,1
2025-09-10 12:01:05.869960,A022,Chiller,Building-3,Main,6.32,21.33,51.14,0.394,6.44,7.09,1
2025-09-10 12:11:05.869960,A022,Chiller,Building-3,Main,6.32,20.67,47.85,0.312,5.2,7.09,0
2025-09-10 12:21:05.869960,A022,Chiller,Building-3,Main,6.32,21.11,49.45,0.32,7.12,7.09,0
2025-09-10 12:31:05.869960,A022,Chiller,Building-3,Main,6.32,22.06,48.75,0.303,5.64,7.09,0
2025-09-10 12:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.03,48.64,0.304,5.49,7.09,0
2025-09-10 12:51:05.869960,A022,Chiller,Building-3,Main,6.32,19.74,46.27,0.311,6.62,7.09,0
2025-09-10 13:01:05.869960,A022,Chiller,Building-3,Main,6.32,20.28,43.98,0.304,5.91,7.09,0
2025-09-10 13:11:05.869960,A022,Chiller,Building-3,Main,6.32,20.37,44.18,0.313,6.73,7.09,1
2025-09-10 13:21:05.869960,A022,Chiller,Building-3,Main,6.32,20.31,45.81,0.3,6.15,7.09,0
2025-09-10 13:31:05.869960,A022,Chiller,Building-3,Main,6.32,19.79,45.08,0.357,6.41,7.09,1
2025-09-10 13:41:05.869960,A022,Chiller,Building-3,Main,6.32,20.31,46.42,0.296,5.61,7.09,0
2025-09-10 13:51:05.869960,A022,Chiller,Building-3,Main,6.32,20.14,44.09,0.321,7.07,7.09,0
2025-09-10 14:01:05.869960,A022,Chiller,Building-3,Main,6.32,19.67,47.07,0.242,6.32,7.09,1
2025-09-10 14:11:05.869960,A022,Chiller,Building-3,Main,6.32,19.8,45.63,0.299,6.43,7.09,0
2025-09-10 14:21:05.869960,A022,Chiller,Building-3,Main,6.32,20.4,45.35,0.317,6.68,7.09,1
2025-09-10 14:31:05.869960,A022,Chiller,Building-3,Main,6.32,20.8,44.8,0.325,6.51,7.09,0
2025-09-10 14:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.46,44.38,0.271,5.58,7.09,0
2025-09-10 14:51:05.869960,A022,Chiller,Building-3,Main,6.32,21.5,42.55,0.301,5.77,7.09,0
2025-09-10 15:01:05.869960,A022,Chiller,Building-3,Main,6.32,21.11,43.48,0.325,5.54,7.09,0
2025-09-10 15:11:05.869960,A022,Chiller,Building-3,Main,6.32,20.92,45.4,0.365,6.33,7.09,0
2025-09-10 15:21:05.869960,A022,Chiller,Building-3,Main,6.32,21.8,43.67,0.321,5.63,7.09,0
2025-09-10 15:31:05.869960,A022,Chiller,Building-3,Main,6.32,22.36,45.05,0.306,6.61,7.09,0
2025-09-10 15:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.57,42.18,0.309,5.87,7.09,0
2025-09-10 15:51:05.869960,A022,Chiller,Building-3,Main,6.32,22.23,42.33,0.348,5.69,7.09,0
2025-09-10 16:01:05.869960,A022,Chiller,Building-3,Main,6.32,22.06,41.46,0.283,6.24,7.09,0
2025-09-10 16:11:05.869960,A022,Chiller,Building-3,Main,6.32,22.31,41.97,0.295,5.47,7.09,0
2025-09-10 16:21:05.869960,A022,Chiller,Building-3,Main,6.32,22.6,41.58,0.371,6.14,7.09,0
2025-09-10 16:31:05.869960,A022,Chiller,Building-3,Main,6.32,22.86,43.55,0.298,6.28,7.09,0
2025-09-10 16:41:05.869960,A022,Chiller,Building-3,Main,6.32,23.01,41.5,0.277,4.98,7.09,1
2025-09-10 16:51:05.869960,A022,Chiller,Building-3,Main,6.32,22.47,43.02,0.299,6.54,7.09,0
2025-09-10 17:01:05.869960,A022,Chiller,Building-3,Main,6.32,22.71,41.85,0.339,6.57,7.09,0
2025-09-10 17:11:05.869960,A022,Chiller,Building-3,Main,6.32,23.01,41.08,0.263,5.84,7.09,1
2025-09-10 17:21:05.869960,A022,Chiller,Building-3,Main,6.32,25.06,41.44,0.28,5.98,7.09,0
2025-09-10 17:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.92,41.0,0.29,7.33,7.09,1
2025-09-10 17:41:05.869960,A022,Chiller,Building-3,Main,6.32,23.89,43.12,0.312,6.96,7.09,0
2025-09-10 17:51:05.869960,A022,Chiller,Building-3,Main,6.32,24.28,42.08,0.287,5.7,7.09,0
2025-09-10 18:01:05.869960,A022,Chiller,Building-3,Main,6.32,24.18,41.21,0.335,5.83,7.09,0
2025-09-10 18:11:05.869960,A022,Chiller,Building-3,Main,6.32,24.28,40.91,0.337,5.57,7.09,0
2025-09-10 18:21:05.869960,A022,Chiller,Building-3,Main,6.32,24.0,41.37,0.297,5.75,7.09,0
2025-09-10 18:31:05.869960,A022,Chiller,Building-3,Main,6.32,24.4,42.34,0.331,6.33,7.09,0
2025-09-10 18:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.38,40.99,0.272,5.81,7.09,0
2025-09-10 18:51:05.869960,A022,Chiller,Building-3,Main,6.32,24.35,41.12,0.37,6.21,7.09,0
2025-09-10 19:01:05.869960,A022,Chiller,Building-3,Main,6.32,24.41,42.38,0.384,5.93,7.09,0
2025-09-10 19:11:05.869960,A022,Chiller,Building-3,Main,6.32,24.02,42.25,0.289,5.6,7.09,1
2025-09-10 19:21:05.869960,A022,Chiller,Building-3,Main,6.32,25.24,43.34,0.343,6.27,7.09,0
2025-09-10 19:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.93,41.36,0.363,5.82,7.09,0
2025-09-10 19:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.14,42.12,0.341,5.97,7.09,0
2025-09-10 19:51:05.869960,A022,Chiller,Building-3,Main,6.32,24.44,40.28,0.321,6.57,7.09,0
2025-09-10 20:01:05.869960,A022,Chiller,Building-3,Main,6.32,24.46,44.7,0.302,5.83,7.09,0
2025-09-10 20:11:05.869960,A022,Chiller,Building-3,Main,6.32,24.12,42.11,0.34,5.94,7.09,0
2025-09-10 20:21:05.869960,A022,Chiller,Building-3,Main,6.32,25.37,43.24,0.297,5.58,7.09,0
2025-09-10 20:31:05.869960,A022,Chiller,Building-3,Main,6.32,25.16,43.41,0.363,6.11,7.09,0
2025-09-10 20:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.26,44.74,0.335,6.25,7.09,0
2025-09-10 20:51:05.869960,A022,Chiller,Building-3,Main,6.32,23.96,44.5,0.321,5.8,7.09,1
2025-09-10 21:01:05.869960,A022,Chiller,Building-3,Main,6.32,25.13,43.55,0.3,6.64,7.09,0
2025-09-10 21:11:05.869960,A022,Chiller,Building-3,Main,6.32,24.28,43.43,0.321,6.41,7.09,1
2025-09-10 21:21:05.869960,A022,Chiller,Building-3,Main,6.32,23.92,45.12,0.323,6.48,7.09,0
2025-09-10 21:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.53,43.94,0.355,6.22,7.09,1
2025-09-10 21:41:05.869960,A022,Chiller,Building-3,Main,6.32,23.89,46.07,0.306,6.34,7.09,0
2025-09-10 21:51:05.869960,A022,Chiller,Building-3,Main,6.32,24.56,44.95,0.287,6.48,7.09,1
2025-09-10 22:01:05.869960,A022,Chiller,Building-3,Main,6.32,22.41,44.28,0.324,6.06,7.09,0
2025-09-10 22:11:05.869960,A022,Chiller,Building-3,Main,6.32,23.18,47.86,0.326,5.78,7.09,0
2025-09-10 22:21:05.869960,A022,Chiller,Building-3,Main,6.32,22.6,45.47,0.287,6.35,7.09,0
2025-09-10 22:31:05.869960,A022,Chiller,Building-3,Main,6.32,22.91,46.67,0.348,6.38,7.09,1
2025-09-10 22:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.9,46.2,0.316,6.76,7.09,0
2025-09-10 22:51:05.869960,A022,Chiller,Building-3,Main,6.32,23.16,46.33,0.294,6.15,7.09,0
2025-09-10 23:01:05.869960,A022,Chiller,Building-3,Main,6.32,22.1,46.95,0.36,6.21,7.09,1
2025-09-10 23:11:05.869960,A022,Chiller,Building-3,Main,6.32,21.85,46.65,0.28,6.35,7.09,0
2025-09-10 23:21:05.869960,A022,Chiller,Building-3,Main,6.32,22.07,48.15,0.323,5.54,7.09,0
2025-09-10 23:31:05.869960,A022,Chiller,Building-3,Main,6.32,21.8,48.99,0.325,6.89,7.09,0
2025-09-10 23:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.75,50.09,0.385,5.62,7.09,0
2025-09-10 23:51:05.869960,A022,Chiller,Building-3,Main,6.32,21.16,47.92,0.272,6.3,7.09,0
2025-09-11 00:01:05.869960,A022,Chiller,Building-3,Main,6.32,21.56,48.83,0.287,6.87,7.09,0
2025-09-11 00:11:05.869960,A022,Chiller,Building-3,Main,6.32,20.27,47.56,0.35,6.23,7.09,0
2025-09-11 00:21:05.869960,A022,Chiller,Building-3,Main,6.32,20.79,49.18,0.327,6.66,7.09,0
2025-09-11 00:31:05.869960,A022,Chiller,Building-3,Main,6.32,20.38,49.65,0.356,5.57,7.09,1
2025-09-11 00:41:05.869960,A022,Chiller,Building-3,Main,6.32,20.86,49.53,0.275,6.22,7.09,0
2025-09-11 00:51:05.869960,A022,Chiller,Building-3,Main,6.32,20.97,51.3,0.323,6.29,7.09,0
2025-09-11 01:01:05.869960,A022,Chiller,Building-3,Main,6.32,21.46,49.37,0.288,6.13,7.09,0
2025-09-11 01:11:05.869960,A022,Chiller,Building-3,Main,6.32,20.56,50.11,0.311,5.65,7.09,1
2025-09-11 01:21:05.869960,A022,Chiller,Building-3,Main,6.32,21.08,50.37,0.391,5.55,7.09,1
2025-09-11 01:31:05.869960,A022,Chiller,Building-3,Main,6.32,21.58,50.85,0.324,5.52,7.09,0
2025-09-11 01:41:05.869960,A022,Chiller,Building-3,Main,6.32,20.22,51.98,0.244,5.17,7.09,1
2025-09-11 01:51:05.869960,A022,Chiller,Building-3,Main,6.32,19.74,52.04,0.344,5.57,7.09,0
2025-09-11 02:01:05.869960,A022,Chiller,Building-3,Main,6.32,20.31,51.13,0.354,5.57,7.09,0
2025-09-11 02:11:05.869960,A022,Chiller,Building-3,Main,6.32,20.63,50.78,0.32,5.62,7.09,0
2025-09-11 02:21:05.869960,A022,Chiller,Building-3,Main,6.32,20.7,50.45,0.326,6.85,7.09,0
2025-09-11 02:31:05.869960,A022,Chiller,Building-3,Main,6.32,21.17,52.71,0.333,6.64,7.09,0
2025-09-11 02:41:05.869960,A022,Chiller,Building-3,Main,6.32,19.8,49.7,0.293,5.6,7.09,0
2025-09-11 02:51:05.869960,A022,Chiller,Building-3,Main,6.32,21.3,49.95,0.283,6.01,7.09,0
2025-09-11 03:01:05.869960,A022,Chiller,Building-3,Main,6.32,20.93,52.38,0.316,5.98,7.09,0
2025-09-11 03:11:05.869960,A022,Chiller,Building-3,Main,6.32,21.4,50.64,0.327,6.36,7.09,0
2025-09-11 03:21:05.869960,A022,Chiller,Building-3,Main,6.32,20.88,52.42,0.298,6.85,7.09,0
2025-09-11 03:31:05.869960,A022,Chiller,Building-3,Main,6.32,21.02,51.12,0.28,5.51,7.09,0
2025-09-11 03:41:05.869960,A022,Chiller,Building-3,Main,6.32,20.9,50.42,0.288,6.09,7.09,0
2025-09-11 03:51:05.869960,A022,Chiller,Building-3,Main,6.32,21.74,51.79,0.228,5.55,7.09,0
2025-09-11 04:01:05.869960,A022,Chiller,Building-3,Main,6.32,22.15,50.12,0.32,5.52,7.09,0
2025-09-11 04:11:05.869960,A022,Chiller,Building-3,Main,6.32,22.39,50.61,0.344,5.71,7.09,0
2025-09-11 04:21:05.869960,A022,Chiller,Building-3,Main,6.32,20.68,51.8,0.266,5.62,7.09,0
2025-09-11 04:31:05.869960,A022,Chiller,Building-3,Main,6.32,22.98,54.37,0.324,5.63,7.09,0
2025-09-11 04:41:05.869960,A022,Chiller,Building-3,Main,6.32,22.22,49.82,0.311,6.87,7.09,0
2025-09-11 04:51:05.869960,A022,Chiller,Building-3,Main,6.32,22.48,49.6,0.336,5.22,7.09,0
2025-09-11 05:01:05.869960,A022,Chiller,Building-3,Main,6.32,21.6,51.65,0.301,6.86,7.09,0
2025-09-11 05:11:05.869960,A022,Chiller,Building-3,Main,6.32,22.18,51.97,0.373,6.15,7.09,0
2025-09-11 05:21:05.869960,A022,Chiller,Building-3,Main,6.32,22.72,49.98,0.307,5.27,7.09,0
2025-09-11 05:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.36,51.02,0.317,6.09,7.09,0
2025-09-11 05:41:05.869960,A022,Chiller,Building-3,Main,6.32,22.97,49.01,0.284,5.79,7.09,0
2025-09-11 05:51:05.869960,A022,Chiller,Building-3,Main,6.32,23.16,51.19,0.344,6.84,7.09,0
2025-09-11 06:01:05.869960,A022,Chiller,Building-3,Main,6.32,23.85,48.25,0.279,5.54,7.09,0
2025-09-11 06:11:05.869960,A022,Chiller,Building-3,Main,6.32,23.47,48.84,0.344,6.66,7.09,0
2025-09-11 06:21:05.869960,A022,Chiller,Building-3,Main,6.32,23.18,47.75,0.373,6.19,7.09,0
2025-09-11 06:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.64,50.74,0.361,5.78,7.09,1
2025-09-11 06:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.46,50.07,0.349,6.71,7.09,0
2025-09-11 06:51:05.869960,A022,Chiller,Building-3,Main,6.32,23.65,48.7,0.373,5.88,7.09,0
2025-09-11 07:01:05.869960,A022,Chiller,Building-3,Main,6.32,23.9,48.53,0.276,6.24,7.09,0
2025-09-11 07:11:05.869960,A022,Chiller,Building-3,Main,6.32,23.48,49.42,0.275,6.5,7.09,0
2025-09-11 07:21:05.869960,A022,Chiller,Building-3,Main,6.32,24.02,46.83,0.324,6.22,7.09,0
2025-09-11 07:31:05.869960,A022,Chiller,Building-3,Main,6.32,24.49,47.96,0.344,5.07,7.09,0
2025-09-11 07:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.55,45.98,0.286,5.52,7.09,0
2025-09-11 07:51:05.869960,A022,Chiller,Building-3,Main,6.32,23.53,47.06,0.271,6.28,7.09,0
2025-09-11 08:01:05.869960,A022,Chiller,Building-3,Main,6.32,25.3,48.36,0.291,5.48,7.09,0
2025-09-11 08:11:05.869960,A022,Chiller,Building-3,Main,6.32,24.93,46.57,0.321,5.42,7.09,0
2025-09-11 08:21:05.869960,A022,Chiller,Building-3,Main,6.32,24.59,47.1,0.3,6.3,7.09,0
2025-09-11 08:31:05.869960,A022,Chiller,Building-3,Main,6.32,24.59,45.31,0.322,5.55,7.09,0
2025-09-11 08:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.9,44.66,0.306,6.52,7.09,0
2025-09-11 08:51:05.869960,A022,Chiller,Building-3,Main,6.32,24.16,44.48,0.329,6.97,7.09,1
2025-09-11 09:01:05.869960,A022,Chiller,Building-3,Main,6.32,24.94,45.76,0.353,6.33,7.09,0
2025-09-11 09:11:05.869960,A022,Chiller,Building-3,Main,6.32,24.4,45.8,0.334,6.05,7.09,0
2025-09-11 09:21:05.869960,A022,Chiller,Building-3,Main,6.32,24.29,44.95,0.333,6.26,7.09,0
2025-09-11 09:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.6,44.16,0.286,6.2,7.09,1
2025-09-11 09:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.16,45.44,0.333,5.89,7.09,0
2025-09-11 09:51:05.869960,A022,Chiller,Building-3,Main,6.32,23.66,44.53,0.303,6.15,7.09,0
2025-09-11 10:01:05.869960,A022,Chiller,Building-3,Main,6.32,24.21,45.68,0.358,5.81,7.09,1
2025-09-11 10:11:05.869960,A022,Chiller,Building-3,Main,6.32,23.23,44.06,0.317,5.33,7.09,0
2025-09-11 10:21:05.869960,A022,Chiller,Building-3,Main,6.32,24.75,43.39,0.361,5.91,7.09,0
2025-09-11 10:31:05.869960,A022,Chiller,Building-3,Main,6.32,23.29,43.17,0.315,5.69,7.09,0
2025-09-11 10:41:05.869960,A022,Chiller,Building-3,Main,6.32,24.25,43.18,0.276,6.12,7.09,0
2025-09-11 10:51:05.869960,A022,Chiller,Building-3,Main,6.32,22.27,41.8,0.327,6.34,7.09,0
2025-09-11 11:01:05.869960,A022,Chiller,Building-3,Main,6.32,21.56,44.2,0.304,5.96,7.09,1
2025-09-11 11:11:05.869960,A022,Chiller,Building-3,Main,6.32,23.42,44.04,0.305,6.6,7.09,0
2025-09-11 11:21:05.869960,A022,Chiller,Building-3,Main,6.32,22.57,44.84,0.303,6.9,7.09,0
2025-09-11 11:31:05.869960,A022,Chiller,Building-3,Main,6.32,22.03,40.99,0.314,5.25,7.09,0
2025-09-11 11:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.69,41.62,0.316,6.53,7.09,0
2025-09-11 11:51:05.869960,A022,Chiller,Building-3,Main,6.32,22.41,41.81,0.271,5.01,7.09,0
2025-09-11 12:01:05.869960,A022,Chiller,Building-3,Main,6.32,21.57,40.92,0.306,6.88,7.09,1
2025-09-11 12:11:05.869960,A022,Chiller,Building-3,Main,6.32,21.38,40.82,0.323,5.81,7.09,0
2025-09-11 12:21:05.869960,A022,Chiller,Building-3,Main,6.32,21.84,41.88,0.379,5.93,7.09,0
2025-09-11 12:31:05.869960,A022,Chiller,Building-3,Main,6.32,22.36,42.29,0.339,5.08,7.09,0
2025-09-11 12:41:05.869960,A022,Chiller,Building-3,Main,6.32,20.19,39.96,0.33,6.45,7.09,0
2025-09-11 12:51:05.869960,A022,Chiller,Building-3,Main,6.32,21.41,41.6,0.351,6.67,7.09,1
2025-09-11 13:01:05.869960,A022,Chiller,Building-3,Main,6.32,20.87,42.12,0.335,6.48,7.09,0
2025-09-11 13:11:05.869960,A022,Chiller,Building-3,Main,6.32,21.09,41.85,0.305,6.18,7.09,1
2025-09-11 13:21:05.869960,A022,Chiller,Building-3,Main,6.32,20.66,40.55,0.333,5.56,7.09,0
2025-09-11 13:31:05.869960,A022,Chiller,Building-3,Main,6.32,20.73,41.31,0.307,6.78,7.09,1
2025-09-11 13:41:05.869960,A022,Chiller,Building-3,Main,6.32,21.5,41.45,0.353,5.28,7.09,0
2025-09-11 13:51:05.869960,A022,Chiller,Building-3,Main,6.32,20.04,41.76,0.292,6.26,7.09,0
2025-09-11 14:01:05.869960,A022,Chiller,Building-3,Main,6.32,20.73,41.87,0.395,6.26,7.09,1
2025-09-08 14:11:05.869960,A023,HVAC,Building-1,Main,7.2,22.72,47.2,0.42,8.35,5.79,0
2025-09-08 14:21:05.869960,A023,HVAC,Building-1,Main,7.2,23.11,45.69,0.44,8.42,5.79,0
2025-09-08 14:31:05.869960,A023,HVAC,Building-1,Main,7.2,22.66,46.37,0.399,7.71,5.79,0
2025-09-08 14:41:05.869960,A023,HVAC,Building-1,Main,7.2,23.51,46.69,0.429,7.88,5.79,0
2025-09-08 14:51:05.869960,A023,HVAC,Building-1,Main,7.2,23.3,48.11,0.41,8.25,5.79,0
2025-09-08 15:01:05.869960,A023,HVAC,Building-1,Main,7.2,22.77,47.37,0.425,9.55,5.79,0
2025-09-08 15:11:05.869960,A023,HVAC,Building-1,Main,7.2,22.72,47.35,0.338,8.23,5.79,0
2025-09-08 15:21:05.869960,A023,HVAC,Building-1,Main,7.2,23.36,47.16,0.44,9.08,5.79,0
2025-09-08 15:31:05.869960,A023,HVAC,Building-1,Main,7.2,23.93,48.5,0.417,8.0,5.79,0
2025-09-08 15:41:05.869960,A023,HVAC,Building-1,Main,7.2,24.06,48.25,0.46,7.83,5.79,0
2025-09-08 15:51:05.869960,A023,HVAC,Building-1,Main,7.2,23.92,47.8,0.413,8.88,5.79,0
2025-09-08 16:01:05.869960,A023,HVAC,Building-1,Main,7.2,23.81,48.08,0.379,8.16,5.79,0
2025-09-08 16:11:05.869960,A023,HVAC,Building-1,Main,7.2,24.29,51.17,0.41,8.88,5.79,0
2025-09-08 16:21:05.869960,A023,HVAC,Building-1,Main,7.2,24.34,52.41,0.394,8.87,5.79,0
2025-09-08 16:31:05.869960,A023,HVAC,Building-1,Main,7.2,24.96,49.91,0.396,8.22,5.79,1
2025-09-08 16:41:05.869960,A023,HVAC,Building-1,Main,7.2,24.48,51.62,0.425,8.85,5.79,0
2025-09-08 16:51:05.869960,A023,HVAC,Building-1,Main,7.2,24.98,50.3,0.419,8.43,5.79,1
2025-09-08 17:01:05.869960,A023,HVAC,Building-1,Main,7.2,23.74,52.34,0.384,9.03,5.79,0
2025-09-08 17:11:05.869960,A023,HVAC,Building-1,Main,7.2,24.39,47.97,0.388,7.58,5.79,0
2025-09-08 17:21:05.869960,A023,HVAC,Building-1,Main,7.2,24.95,50.58,0.427,8.62,5.79,0
2025-09-08 17:31:05.869960,A023,HVAC,Building-1,Main,7.2,24.05,51.61,0.343,8.35,5.79,0
2025-09-08 17:41:05.869960,A023,HVAC,Building-1,Main,7.2,23.61,51.4,0.398,8.57,5.79,0
2025-09-08 17:51:05.869960,A023,HVAC,Building-1,Main,7.2,24.04,52.51,0.417,8.62,5.79,0
2025-09-08 18:01:05.869960,A023,HVAC,Building-1,Main,7.2,24.17,50.89,0.39,7.95,5.79,0
2025-09-08 18:11:05.869960,A023,HVAC,Building-1,Main,7.2,24.82,52.58,0.441,8.33,5.79,1
2025-09-08 18:21:05.869960,A023,HVAC,Building-1,Main,7.2,25.01,52.81,0.371,8.0,5.79,0
2025-09-08 18:31:05.869960,A023,HVAC,Building-1,Main,7.2,24.77,50.87,0.368,8.91,5.79,0
2025-09-08 18:41:05.869960,A023,HVAC,Building-1,Main,7.2,23.44,51.0,0.334,8.08,5.79,0
2025-09-08 18:51:05.869960,A023,HVAC,Building-1,Main,7.2,23.69,50.71,0.377,7.48,5.79,0
2025-09-08 19:01:05.869960,A023,HVAC,Building-1,Main,7.2,23.4,52.8,0.399,8.25,5.79,0
2025-09-08 19:11:05.869960,A023,HVAC,Building-1,Main,7.2,23.45,52.2,0.393,7.94,5.79,0
2025-09-08 19:21:05.869960,A023,HVAC,Building-1,Main,7.2,23.37,50.16,0.369,8.85,5.79,0
2025-09-08 19:31:05.869960,A023,HVAC,Building-1,Main,7.2,23.78,52.38,0.394,7.75,5.79,0
2025-09-08 19:41:05.869960,A023,HVAC,Building-1,Main,7.2,22.72,51.76,0.393,7.92,5.79,1
2025-09-08 19:51:05.869960,A023,HVAC,Building-1,Main,7.2,23.01,53.11,0.418,9.25,5.79,1
2025-09-08 20:01:05.869960,A023,HVAC,Building-1,Main,7.2,22.43,52.78,0.374,9.29,5.79,0
2025-09-08 20:11:05.869960,A023,HVAC,Building-1,Main,7.2,23.04,51.63,0.411,8.55,5.79,0
2025-09-08 20:21:05.869960,A023,HVAC,Building-1,Main,7.2,22.98,49.86,0.386,8.89,5.79,0
2025-09-08 20:31:05.869960,A023,HVAC,Building-1,Main,7.2,22.58,50.39,0.397,7.82,5.79,0
2025-09-08 20:41:05.869960,A023,HVAC,Building-1,Main,7.2,22.88,48.52,0.389,8.88,5.79,0
2025-09-08 20:51:05.869960,A023,HVAC,Building-1,Main,7.2,22.24,49.96,0.423,8.16,5.79,1
2025-09-08 21:01:05.869960,A023,HVAC,Building-1,Main,7.2,22.88,50.05,0.383,8.87,5.79,1
2025-09-08 21:11:05.869960,A023,HVAC,Building-1,Main,7.2,21.72,50.17,0.407,7.89,5.79,0
2025-09-08 21:21:05.869960,A023,HVAC,Building-1,Main,7.2,22.03,48.18,0.39,8.33,5.79,0
2025-09-08 21:31:05.869960,A023,HVAC,Building-1,Main,7.2,20.92,51.36,0.395,8.18,5.79,0
2025-09-08 21:41:05.869960,A023,HVAC,Building-1,Main,7.2,21.5,51.94,0.36,8.83,5.79,0
2025-09-08 21:51:05.869960,A023,HVAC,Building-1,Main,7.2,20.84,49.7,0.37,8.42,5.79,0
2025-09-08 22:01:05.869960,A023,HVAC,Building-1,Main,7.2,21.26,50.31,0.346,9.35,5.79,0
2025-09-08 22:11:05.869960,A023,HVAC,Building-1,Main,7.2,20.1,49.07,0.392,8.44,5.79,1
